x,y,Magnitude,Direction,time
1035.91796875,183.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.983287
1037.29296875,184.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.984244
1038.66796875,185.29296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.985289
1040.04296875,185.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.986289
1042.10546875,186.66796875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.987297
1043.48046875,187.35546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.989643
1044.85546875,188.04296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.990102
1046.91796875,188.73046875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.990601
1048.29296875,189.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.991292
1049.66796875,189.41796875,1.375,0.0,2026-07-09 17:15:34.992298
1051.04296875,190.10546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.993216
1052.41796875,190.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.994282
1054.48046875,191.48046875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:34.995223
1055.85546875,192.16796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.996299
1057.23046875,192.85546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.997300
1058.60546875,193.54296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.998285
1059.98046875,194.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:34.999277
1061.35546875,194.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.000221
1062.73046875,194.91796875,1.375,0.0,2026-07-09 17:15:35.001325
1064.10546875,195.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.002329
1066.16796875,196.29296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:35.003304
1066.85546875,196.98046875,0.9722718241315028,0.7853981633974483,2026-07-09 17:15:35.004208
1068.23046875,197.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.006448
1069.60546875,198.35546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.006957
1071.66796875,199.04296875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:35.007401
1073.04296875,199.73046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.008248
1074.41796875,200.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.009214
1075.79296875,201.10546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.010421
1077.16796875,201.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.011220
1077.85546875,202.48046875,0.9722718241315028,0.7853981633974483,2026-07-09 17:15:35.012286
1079.23046875,203.16796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.013302
1080.60546875,203.16796875,1.375,0.0,2026-07-09 17:15:35.014305
1081.98046875,203.85546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.015303
1083.35546875,204.54296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.016286
1084.73046875,205.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.017217
1086.10546875,205.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.018306
1087.48046875,206.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.019223
1088.85546875,207.29296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.020274
1090.23046875,207.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.023183
1091.60546875,208.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.023740
1092.98046875,208.66796875,1.375,0.0,2026-07-09 17:15:35.024201
1093.66796875,209.35546875,0.9722718241315028,0.7853981633974483,2026-07-09 17:15:35.024645
1095.04296875,210.04296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.025321
1096.41796875,210.73046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.026240
1097.79296875,211.41796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.027414
1099.16796875,212.10546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.028317
1100.54296875,212.79296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.029303
1101.91796875,213.48046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.030333
1103.98046875,214.16796875,2.174065891365761,0.3217505543966422,2026-07-09 17:15:35.031299
1104.66796875,214.85546875,0.9722718241315028,0.7853981633974483,2026-07-09 17:15:35.032318
1106.04296875,215.54296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.033316
1107.41796875,216.23046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.034311
1108.79296875,216.91796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.035303
1110.16796875,217.60546875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.036269
1111.54296875,218.29296875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.037287
1112.91796875,218.98046875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.040724
1114.29296875,219.66796875,1.5372967345311055,0.4636476090008061,2026-07-09 17:15:35.041291
